1862 0
-3	4	1	40.57889	0.6745282	1
-3	4	2	48.94706	0.8081899	1
-3	4	3	68.40823	1.204919	1
-3	4	4	15.91987	0.5822904	1
-3	4	5	31.92683	0.561901	0
-3	4	6	21.52413	0.462569	1
-3	4	7	8.055052	0.590452	1
-3	4	8	37.33715	0.6136831	1
-3	4	9	23.64869	0.4707474	1
-3	4	10	11.93304	0.4643749	1
-3	4	11	8.023905	0.5367084	1
-3	4	12	25.74267	0.4771257	0
-3	4	13	34.35058	0.4783832	1
-3	4	14	16.56452	0.4645888	1
-3	4	15	7.596702	0.6347408	1
-3	4	16	13.61963	0.408053	1
-3	4	17	9.015384	0.8428186	1
-3	5	1	13.66925	0.3584005	1
-3	5	2	7.660778	0.3808918	1
-3	5	3	21.09253	0.7440906	0
-3	5	4	13.78706	0.3830734	1
-3	5	5	8.872592	0.6390928	1
-3	5	6	42.14209	0.6708024	1
-3	5	7	27.89654	0.4290472	1
-3	5	8	13.38503	0.4005338	1
-3	5	9	14.83887	0.3433103	1
-3	5	10	21.89003	0.4178517	1
-3	5	12	10.82884	0.5563974	1
-3	5	14	8.447787	0.6687752	1
-3	6	1	16.27217	0.5851248	1
-3	6	2	34.42794	1.060342	1
-3	6	5	41.83398	1.034467	0
-3	6	6	28.95816	0.9147808	1
-3	6	7	16.22796	0.878544	0
-3	6	9	16.35064	0.4522896	1
-3	6	10	9.375899	0.300528	1
-3	6	11	20.63651	0.3824223	1
-3	6	12	17.36923	0.307662	1
-3	6	13	10.4149	0.9565988	0
-3	6	14	9.162444	0.5055259	1
-3	6	15	11.21175	0.9163002	0
-3	7	1	23.45029	1.099524	1
-3	7	2	7.583626	0.412239	1
-3	7	3	7.366364	0.5355515	1
-3	7	4	10.98334	0.4500417	1
-3	7	6	11.2191	0.4041705	1
-3	7	7	15.65126	0.5110596	1
-3	7	9	16.14156	0.4238352	1
-3	7	10	15.01716	0.4966329	1
-3	7	11	9.904974	0.4681921	1
-3	7	13	15.01681	0.6696417	1
-3	8	2	15.07099	0.6807228	1
-3	8	3	35.25624	1.413951	0
-3	8	6	25.42974	0.4616947	1
-3	8	7	18.64455	0.5327013	1
-3	8	8	24.25201	0.5897979	1
-3	8	9	9.465548	0.4564966	1
-3	8	11	19.17992	0.7695616	1
-3	8	12	12.94086	0.5209997	1
-3	9	2	11.76977	0.5765729	1
-3	9	3	7.536975	0.3843004	1
-3	9	6	12.56155	0.4338655	1
